lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days
3,1,Banana,22.45,67.94,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.81772,0.06903,6.931,6.9431,0.0121
3,2,Banana,22.47,73.96,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.81914,0.10316,6.8968,6.7504,-0.1464
3,3,Banana,22.64,74.95,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.83009,0.13774,6.8623,6.7826,-0.0797
3,4,Banana,23.8,77.26,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.90941,0.17564,6.8244,6.7496,-0.0747
3,5,Banana,25.24,75.78,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01905,0.2181,6.7819,6.7384,-0.0435
3,6,Banana,29.29,78.83,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.40304,0.27656,6.7234,6.577,-0.1464
3,7,Banana,25.71,75.47,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0574,0.32061,6.6794,6.3382,-0.3411
3,8,Banana,26.18,77.65,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.09735,0.36634,6.6337,6.2156,-0.418
3,9,Banana,27.74,84.69,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.24125,0.41806,6.5819,6.3678,-0.2142
3,10,Banana,28.8,82.76,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.34963,0.47429,6.5257,6.1919,-0.3338
3,11,Banana,26.81,84.26,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.15304,0.52233,6.4777,6.1768,-0.3009
3,12,Banana,27.81,73.5,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.24838,0.57435,6.4256,6.1754,-0.2502
3,13,Banana,28.34,74.79,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.30118,0.62857,6.3714,6.026,-0.3455
3,14,Banana,28.22,74.23,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.28926,0.68229,6.3177,5.9906,-0.3271
3,15,Banana,28.21,71.18,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.28791,0.73595,6.2641,5.8375,-0.4265
3,16,Banana,25.77,67.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.06291,0.78024,6.2198,5.6302,-0.5896
3,17,Banana,24.29,66.84,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9459,0.81965,6.1804,5.6527,-0.5277
3,18,Banana,24.93,62.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.99418,0.86107,6.1389,5.4151,-0.7238
3,19,Banana,25.1,59.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.00755,0.90305,6.0969,5.534,-0.5629
3,20,Banana,22.94,61.99,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85021,0.93848,6.0615,5.3768,-0.6847
3,21,Banana,27.29,67.61,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.19832,0.98841,6.0116,5.3572,-0.6544
3,22,Banana,25.0,60.19,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.99989,1.03007,5.9699,5.2933,-0.6767
3,23,Banana,22.98,66.59,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85273,1.0656,5.9344,5.2636,-0.6708
3,24,Banana,21.28,66.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.7459,1.09668,5.9033,5.1257,-0.7776
3,25,Banana,22.47,71.17,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.81915,1.13081,5.8692,5.099,-0.7702
3,26,Banana,23.28,77.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.87339,1.1672,5.8328,4.9295,-0.9033
3,27,Banana,22.58,74.91,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.82646,1.20164,5.7984,4.8509,-0.9475
3,28,Banana,23.07,76.66,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85872,1.23742,5.7626,5.0258,-0.7368
3,29,Banana,23.43,81.11,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.88379,1.27424,5.7258,4.6649,-1.0609
3,30,Banana,25.56,79.73,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.04506,1.31779,5.6822,4.5548,-1.1275
3,31,Banana,26.67,84.2,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.14032,1.3653,5.6347,4.4172,-1.2175
3,32,Banana,28.35,85.23,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.30186,1.41955,5.5805,4.4213,-1.1591
3,33,Banana,25.69,80.01,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.05571,1.46353,5.5365,4.4812,-1.0553
3,34,Banana,26.49,78.93,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.12509,1.51041,5.4896,4.3969,-1.0927
3,35,Banana,28.2,78.41,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2872,1.56405,5.436,4.269,-1.167
3,36,Banana,28.96,80.7,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.36601,1.62096,5.379,4.0335,-1.3455
3,37,Banana,28.22,74.62,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.28912,1.67468,5.3253,4.2208,-1.1045
3,38,Banana,26.93,72.16,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1648,1.72321,5.2768,4.108,-1.1688
3,39,Banana,25.2,70.47,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01583,1.76554,5.2345,4.0605,-1.1739
3,40,Banana,25.2,76.37,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01611,1.80787,5.1921,3.8577,-1.3344
3,41,Banana,25.44,71.38,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.03509,1.851,5.149,3.9336,-1.2154
3,42,Banana,25.16,62.51,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01299,1.89321,5.1068,3.7874,-1.3194
3,43,Banana,28.2,62.58,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.28652,1.94681,5.0532,3.7316,-1.3216
3,44,Banana,23.86,64.75,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.914,1.9849,5.0151,3.7054,-1.3097
3,45,Banana,20.95,71.08,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.72675,2.01518,4.9848,3.4853,-1.4995
3,46,Banana,22.96,61.32,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85119,2.05065,4.9494,3.7029,-1.2464
3,47,Banana,22.58,61.97,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.82642,2.08508,4.9149,3.4819,-1.4331
3,48,Banana,23.8,78.86,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.90997,2.123,4.877,3.3636,-1.5134
3,49,Banana,23.11,72.68,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.86161,2.1589,4.8411,3.4022,-1.4389
3,50,Banana,21.4,74.71,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.75266,2.19026,4.8097,3.1667,-1.643
3,51,Banana,24.37,75.66,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.95136,2.2299,4.7701,3.1996,-1.5705
3,52,Banana,22.44,78.9,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8172,2.26395,4.7361,3.0537,-1.6824
3,53,Banana,24.14,86.5,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9343,2.30288,4.6971,2.5995,-2.0976
3,54,Banana,23.57,77.53,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8935,2.3401,4.6599,2.7018,-1.9581
3,55,Banana,24.66,79.77,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9737,2.38068,4.6193,2.862,-1.7573
3,56,Banana,27.92,84.94,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.25936,2.43315,4.5669,2.5144,-2.0525
3,57,Banana,26.75,81.67,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.14781,2.48097,4.519,2.6897,-1.8293
3,58,Banana,25.98,84.96,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.08047,2.52599,4.474,2.4185,-2.0555
3,59,Banana,27.68,80.46,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2356,2.57748,4.4225,2.4179,-2.0047
3,60,Banana,28.5,72.18,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.31752,2.63237,4.3676,2.4378,-1.9298
3,61,Banana,28.76,73.03,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.34487,2.68841,4.3116,2.4678,-1.8437
3,62,Banana,28.27,69.35,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2939,2.74232,4.2577,2.2884,-1.9693
3,63,Banana,26.21,71.36,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.10032,2.78817,4.2118,2.2158,-1.996
3,64,Banana,25.61,67.2,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.04943,2.8319,4.1681,2.2251,-1.943
3,65,Banana,25.21,65.34,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01636,2.87424,4.1258,2.2282,-1.8976
3,66,Banana,25.29,61.39,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.02348,2.91689,4.0831,2.0094,-2.0737
3,67,Banana,25.21,61.52,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.01659,2.95925,4.0408,2.0488,-1.992
3,68,Banana,22.83,61.12,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.84242,2.99435,4.0057,2.0227,-1.983
3,69,Banana,23.06,59.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85805,3.0301,3.9699,1.898,-2.0719
3,70,Banana,21.72,72.13,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.77183,3.06226,3.9377,1.6812,-2.2565
3,71,Banana,22.96,71.35,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85121,3.09773,3.9023,1.6278,-2.2745
3,72,Banana,24.32,67.99,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.94796,3.13722,3.8628,1.5504,-2.3124
3,73,Banana,23.63,67.46,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.89732,3.17461,3.8254,1.5964,-2.229
3,74,Banana,23.89,68.4,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.91645,3.2128,3.7872,1.4102,-2.377
3,75,Banana,22.95,71.99,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.85048,3.24823,3.7518,1.3641,-2.3877
3,76,Banana,22.14,78.12,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.79839,3.2815,3.7185,1.3546,-2.3639
3,77,Banana,25.38,75.23,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.03025,3.32443,3.6756,1.2876,-2.388
3,78,Banana,25.43,80.8,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.03435,3.36753,3.6325,0.9319,-2.7006
3,79,Banana,26.31,78.81,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.10887,3.41373,3.5863,0.9319,-2.6543
3,80,Banana,25.73,85.94,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0593,3.45787,3.5421,0.4676,-3.0746
3,81,Banana,26.17,80.78,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.097,3.50357,3.4964,0.8449,-2.6515
3,82,Banana,27.75,78.56,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.24221,3.55533,3.4447,0.72,-2.7246
3,83,Banana,28.03,78.82,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.26993,3.60825,3.3918,0.548,-2.8437
3,84,Banana,26.8,77.52,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.15262,3.65627,3.3437,0.6078,-2.7359
3,85,Banana,26.89,68.42,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.16079,3.70464,3.2954,0.6253,-2.67
3,86,Banana,28.33,71.15,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.29992,3.7588,3.2412,0.5296,-2.7116
3,87,Banana,27.16,69.41,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.18552,3.8082,3.1918,0.4628,-2.729
3,88,Banana,26.74,65.74,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1475,3.85601,3.144,0.408,-2.736
3,89,Banana,26.21,62.45,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.10008,3.90185,3.0982,0.45,-2.6481
3,90,Banana,25.38,70.89,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.03009,3.94477,3.0552,0.158,-2.8972
3,91,Banana,24.18,58.49,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.93765,3.98384,3.0162,0.1703,-2.8459
3,92,Banana,26.69,62.17,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.14281,4.03145,2.9685,0.1828,-2.7858
3,93,Banana,21.22,60.33,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.74231,4.06238,2.9376,0.1011,-2.8365
3,94,Banana,21.66,67.79,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.76864,4.09441,2.9056,0.0599,-2.8457
3,95,Banana,21.47,64.53,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.75703,4.12595,2.874,0.0,-2.874
4,0,Tomato,22.21,61.77,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.82416,0.03434,9.9657,9.8425,-0.1231
4,1,Tomato,22.84,58.11,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.86075,0.0702,9.9298,9.9984,0.0687
4,2,Tomato,21.92,70.98,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.80791,0.10387,9.8961,9.9774,0.0812
4,3,Tomato,21.98,75.61,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.81103,0.13766,9.8623,9.629,-0.2333
4,4,Tomato,22.18,74.3,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.82261,0.17194,9.8281,9.7943,-0.0338
4,5,Tomato,23.77,69.78,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.91799,0.21019,9.7898,9.92,0.1301
4,6,Tomato,23.91,75.14,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.92717,0.24882,9.7512,9.6885,-0.0627
4,7,Tomato,26.24,77.2,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.08947,0.29421,9.7058,9.4637,-0.242
4,8,Tomato,24.88,84.29,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.99147,0.33552,9.6645,9.6273,-0.0372
4,9,Tomato,31.49,88.36,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.56861,0.40088,9.5991,9.4073,-0.1918
4,10,Tomato,27.14,84.33,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.16023,0.44923,9.5508,9.3421,-0.2086
4,11,Tomato,27.49,87.35,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.1883,0.49874,9.5013,9.3538,-0.1474
4,12,Tomato,28.02,78.68,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.23262,0.5501,9.4499,9.2811,-0.1688
4,13,Tomato,29.15,81.83,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.33362,0.60566,9.3943,9.2169,-0.1774
4,14,Tomato,27.56,74.68,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.19378,0.6554,9.3446,9.1726,-0.172
4,15,Tomato,31.77,75.3,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.59936,0.72204,9.278,9.2637,-0.0142
4,16,Tomato,27.04,70.12,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.1515,0.77002,9.23,9.1572,-0.0728
4,17,Tomato,34.61,66.41,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.94663,0.85113,9.1489,9.1204,-0.0284
4,18,Tomato,27.38,71.45,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.17907,0.90026,9.0997,8.9036,-0.1961
4,19,Tomato,25.63,61.04,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.04446,0.94378,9.0562,8.7899,-0.2664
4,20,Tomato,25.04,63.27,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.00298,0.98557,9.0144,8.9165,-0.0979
4,21,Tomato,23.62,64.69,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.90898,1.02345,8.9766,8.8094,-0.1671
4,22,Tomato,23.86,59.62,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.92393,1.06194,8.9381,8.8829,-0.0551
4,23,Tomato,23.23,63.24,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.88445,1.09879,8.9012,8.6655,-0.2357
4,24,Tomato,22.11,63.7,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.81853,1.1329,8.8671,8.7319,-0.1352
4,25,Tomato,20.67,66.7,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.74086,1.16377,8.8362,8.8202,-0.016
4,26,Tomato,20.33,68.24,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.72342,1.19391,8.8061,8.6658,-0.1403
4,27,Tomato,23.07,76.83,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.87499,1.23037,8.7696,8.4506,-0.319
4,28,Tomato,22.49,70.58,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.8401,1.26537,8.7346,8.6754,-0.0593
4,29,Tomato,23.6,74.12,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.90748,1.30319,8.6968,8.3871,-0.3098
4,30,Tomato,23.81,88.21,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.92102,1.34156,8.6584,8.0929,-0.5655
4,31,Tomato,23.7,81.99,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.91383,1.37964,8.6204,8.296,-0.3244
4,32,Tomato,24.74,74.89,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.98235,1.42057,8.5794,8.1949,-0.3846
4,33,Tomato,27.54,77.31,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.19253,1.47026,8.5297,8.3579,-0.1718
4,34,Tomato,27.06,79.43,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.15334,1.51831,8.4817,8.196,-0.2857
4,35,Tomato,26.81,87.49,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.13393,1.56556,8.4344,8.0394,-0.3951
4,36,Tomato,27.24,82.52,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.16811,1.61423,8.3858,8.124,-0.2618
4,37,Tomato,27.4,78.49,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.18101,1.66344,8.3366,8.1402,-0.1963
4,38,Tomato,27.57,73.33,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.19524,1.71324,8.2868,8.0425,-0.2443
4,39,Tomato,26.51,70.41,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.11018,1.7595,8.2405,8.1221,-0.1184
4,40,Tomato,27.01,71.66,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.14957,1.8074,8.1926,8.0048,-0.1878
4,41,Tomato,25.01,66.87,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.00084,1.8491,8.1509,7.8107,-0.3402
4,42,Tomato,25.59,68.37,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.04184,1.89251,8.1075,7.9206,-0.1869
4,43,Tomato,25.13,65.72,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.00897,1.93455,8.0654,7.7702,-0.2952
4,44,Tomato,23.52,62.68,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.90258,1.97216,8.0278,7.5461,-0.4817
4,45,Tomato,23.63,60.3,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.90919,2.01004,7.99,7.7697,-0.2202
4,46,Tomato,23.46,60.34,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.89879,2.04749,7.9525,7.6109,-0.3416
4,47,Tomato,21.76,62.01,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.79909,2.08079,7.9192,7.6794,-0.2398
4,48,Tomato,21.92,68.66,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.8079,2.11445,7.8856,7.5327,-0.3529
4,49,Tomato,22.0,58.5,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.81241,2.1483,7.8517,7.6418,-0.2099
4,50,Tomato,22.26,68.27,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.82707,2.18276,7.8172,7.4888,-0.3285
4,51,Tomato,21.72,72.9,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.79662,2.21595,7.784,7.3095,-0.4746
4,52,Tomato,21.47,80.37,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.7832,2.24859,7.7514,7.2255,-0.5259
4,53,Tomato,22.96,73.46,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.86817,2.28476,7.7152,7.2556,-0.4597
4,54,Tomato,24.85,85.93,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.98961,2.32599,7.674,6.9869,-0.6871
4,55,Tomato,24.83,77.34,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.98848,2.36718,7.6328,7.1866,-0.4463
4,56,Tomato,24.34,80.99,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.9552,2.40698,7.593,7.0505,-0.5425
4,57,Tomato,28.04,83.75,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.23437,2.45841,7.5416,7.1102,-0.4314
4,58,Tomato,28.15,82.11,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.24424,2.51026,7.4897,6.8887,-0.601
4,59,Tomato,27.97,79.86,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.22899,2.56146,7.4385,6.8462,-0.5924
4,60,Tomato,26.5,80.33,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.10977,2.6077,7.3923,6.8325,-0.5598
4,61,Tomato,28.44,80.88,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.26969,2.66061,7.3394,6.784,-0.5554
4,62,Tomato,27.09,75.98,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.15553,2.70875,7.2912,6.9027,-0.3885
4,63,Tomato,27.23,73.82,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.16679,2.75737,7.2426,6.6539,-0.5887
4,64,Tomato,27.65,74.98,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.20179,2.80745,7.1926,6.7577,-0.4349
4,65,Tomato,26.58,69.79,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.11598,2.85395,7.1461,6.6429,-0.5031
4,66,Tomato,26.82,64.77,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.13421,2.9012,7.0988,6.6772,-0.4216
4,67,Tomato,24.84,61.31,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.98898,2.94241,7.0576,6.7079,-0.3497
4,68,Tomato,23.86,63.44,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.92398,2.98091,7.0191,6.6715,-0.3476
4,69,Tomato,23.78,58.92,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.91869,3.01919,6.9808,6.6201,-0.3607
4,70,Tomato,26.71,61.3,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.12615,3.06611,6.9339,6.5795,-0.3544
4,71,Tomato,22.86,60.28,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.86219,3.10204,6.898,6.5392,-0.3587
4,72,Tomato,22.35,67.91,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.83206,3.13671,6.8633,6.514,-0.3493
4,73,Tomato,21.91,65.5,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.80716,3.17034,6.8297,6.2252,-0.6045
4,74,Tomato,21.14,66.49,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.7652,3.20222,6.7978,6.3326,-0.4651
4,75,Tomato,21.93,68.53,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.80849,3.23591,6.7641,6.1187,-0.6453
4,76,Tomato,23.77,77.69,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.91827,3.27417,6.7258,6.1276,-0.5982
4,77,Tomato,23.22,76.78,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.88408,3.311,6.689,6.0013,-0.6877
4,78,Tomato,23.52,78.55,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.90222,3.3486,6.6514,6.0378,-0.6136
4,79,Tomato,24.27,83.95,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.95055,3.3882,6.6118,5.8575,-0.7543
4,80,Tomato,28.49,79.14,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.27368,3.44127,6.5587,5.9297,-0.629
4,81,Tomato,26.83,83.12,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.1352,3.48857,6.5114,5.6803,-0.8311
4,82,Tomato,26.03,82.39,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.07367,3.53331,6.4667,5.6897,-0.777
4,83,Tomato,28.42,79.7,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.26778,3.58613,6.4139,5.6846,-0.7293
4,84,Tomato,27.6,81.31,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.19784,3.63604,6.364,5.6123,-0.7516
4,85,Tomato,28.27,75.42,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.25439,3.68831,6.3117,5.7328,-0.5789
4,86,Tomato,28.56,74.83,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.27943,3.74162,6.2584,5.5222,-0.7362
4,87,Tomato,27.82,73.42,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.21584,3.79228,6.2077,5.5372,-0.6705
4,88,Tomato,25.88,73.21,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.06288,3.83657,6.1634,5.5479,-0.6156
4,89,Tomato,27.57,68.03,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.19458,3.88634,6.1137,5.5363,-0.5774
4,90,Tomato,26.14,64.65,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.08231,3.93144,6.0686,5.4947,-0.5738
4,91,Tomato,25.34,61.39,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.02362,3.97409,6.0259,5.5241,-0.5018
4,92,Tomato,24.76,64.76,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.98351,4.01507,5.9849,5.5106,-0.4743
4,93,Tomato,26.19,60.15,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,1.08599,4.06032,5.9397,5.261,-0.6787
4,94,Tomato,23.9,62.75,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.92672,4.09893,5.9011,5.4608,-0.4403
4,95,Tomato,24.14,62.92,0.904,0.471,5.44,25.0,2.0,1.0,0.041667,0.94227,4.13819,5.8618,5.1899,-0.6719
5,0,Tomato,21.84,64.39,0.99,0.73,22.42,25.0,2.0,1.0,0.041667,0.80352,0.03348,9.9665,10.0,0.0335
5,1,Tomato,25.1,61.95,0.99,0.73,22.42,25.0,2.0,1.0,0.041667,1.0068,0.07543,9.9246,9.8804,-0.0442
5,2,Tomato,22.27,68.44,0.99,0.73,22.42,25.0,2.0,1.0,0.041667,0.82753,0.10991,9.8901,9.8694,-0.0207
