lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days,S0_days,degradation_increment
2,42,Banana,21.77,70.48,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.7751709235746577,1.8515627388355524,6.148437261164448,4.9339,-1.2145372611644474,8.0,0.032299046872585266
2,43,Banana,22.21,76.78,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8025351666706625,1.8850019716252189,6.114998028374782,4.7552,-1.3597980283747813,8.0,0.0334392327896665
2,44,Banana,24.09,81.0,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9307639114994214,1.9237841115256653,6.0762158884743345,4.7533,-1.3229158884743342,8.0,0.03878213990044639
2,45,Banana,24.08,80.55,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9300303330782942,1.9625356854140386,6.037464314585962,4.7477,-1.2897643145859616,8.0,0.03875157388837329
2,46,Banana,25.86,81.53,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0701591042616154,2.0071260048113073,5.992873995188693,4.6221,-1.370773995188693,8.0,0.044590319397268735
2,47,Banana,30.49,79.86,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.5416651381723034,2.0713625661235326,5.928637433876467,4.628,-1.3006374338764672,8.0,0.06423656131222537
2,48,Banana,28.42,73.74,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.3095092088016658,2.1259258863266717,5.874074113673329,4.5237,-1.350374113673329,8.0,0.05456332020313901
2,49,Banana,27.82,76.55,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2490021788565258,2.1779680601130864,5.822031939886914,4.4698,-1.3522319398869138,8.0,0.05204217378641486
2,50,Banana,27.59,79.02,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2265562628298259,2.229074979916417,5.770925020083583,4.4423,-1.3286250200835825,8.0,0.05110691980333036
2,51,Banana,28.03,85.09,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2698548215428191,2.2819860207656415,5.7180139792343585,4.1501,-1.5679139792343584,8.0,0.05291104084922465
2,52,Banana,27.41,76.28,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2092716350386605,2.3323727419827973,5.667627258017203,4.3425,-1.3251272580172024,8.0,0.05038672121715587
2,53,Banana,27.22,72.93,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1912909296880114,2.382010261150108,5.617989738849892,4.3622,-1.2557897388498924,8.0,0.04963751916731037
2,54,Banana,26.1,71.48,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0906025150685459,2.427452396145469,5.572547603854531,4.333,-1.2395476038545308,8.0,0.0454421349953611
2,55,Banana,25.31,63.47,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0247433368604273,2.470150376762432,5.529849623237568,4.2662,-1.2636496232375674,8.0,0.04269798061696343
2,56,Banana,24.3,66.91,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9463034258416327,2.5095800016069756,5.490419998393024,4.0997,-1.390719998393024,8.0,0.039429624844543314
2,57,Banana,26.45,66.37,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1211179053156235,2.556293621367762,5.443706378632238,4.219,-1.2247063786322379,8.0,0.046713619760786085
2,58,Banana,23.83,62.23,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9118775975183618,2.5942888252235594,5.405711174776441,4.0875,-1.3182111747764402,8.0,0.037995203855797584
2,59,Banana,24.11,58.14,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9322328046682317,2.6331321694956706,5.366867830504329,4.1606,-1.2062678305043297,8.0,0.03884334427211121
2,60,Banana,23.0,59.35,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8541132591147453,2.6687205066632047,5.331279493336796,4.1953,-1.1359794933367962,8.0,0.035588337167534095
2,61,Banana,22.79,68.09,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8400876253936351,2.7037244377504814,5.296275562249519,4.1613,-1.1349755622495188,8.0,0.0350039310872766
2,62,Banana,20.43,60.93,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.6974496085614733,2.732785070590412,5.2672149294095885,4.0824,-1.1848149294095887,8.0,0.02906063283993091
2,63,Banana,21.35,62.5,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.749921356062651,2.7640320437334744,5.235967956266526,4.0522,-1.183767956266526,8.0,0.03124697314306248
2,64,Banana,21.29,65.14,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.7463820483657605,2.795131544542731,5.2048684554572695,3.8929,-1.3119684554572695,8.0,0.031099500809256143
2,65,Banana,24.81,72.06,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9851309624490826,2.8361789963550965,5.1638210036449035,3.8468,-1.3170210036449035,8.0,0.04104745181236593
2,66,Banana,22.41,74.73,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8152907700237648,2.870149716869677,5.129850283130323,3.8492,-1.2806502831303228,8.0,0.03397072051458021
2,67,Banana,22.93,77.34,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8494122208368369,2.9055421758752855,5.0944578241247145,3.6537,-1.4407578241247143,8.0,0.03539245900560849
2,68,Banana,23.73,84.35,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9047161012558047,2.943238981666311,5.056761018333689,3.5068,-1.549961018333689,8.0,0.03769680579102562
2,69,Banana,25.95,75.26,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0777800853687407,2.9881468444833703,5.011853155516629,3.7057,-1.306153155516629,8.0,0.04490786281705932
2,70,Banana,25.78,83.46,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.063430149965804,3.0324567885419955,4.967543211458004,3.4233,-1.5442432114580043,8.0,0.044309944058625164
2,71,Banana,27.11,85.86,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1810035026405459,3.081665661486519,4.918334338513481,3.2828,-1.635534338513481,8.0,0.04920887294452363
2,72,Banana,27.11,76.73,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1810035026405459,3.130874534431043,4.869125465568957,3.4661,-1.4030254655689571,8.0,0.04920887294452363
2,73,Banana,27.82,93.11,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2490021788565258,3.1829167082174576,4.817083291782542,2.3278,-2.4892832917825425,8.0,0.05204217378641486
2,74,Banana,28.32,78.59,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2992248840960916,3.2370515114630893,4.76294848853691,3.3753,-1.38764848853691,8.0,0.05413480324563185
2,75,Banana,27.93,89.19,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2598819254181435,3.2895470116494874,4.710452988350513,2.6132,-2.0972529883505127,8.0,0.05249550018639779
2,76,Banana,27.49,73.88,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2169234150485255,3.340252559584314,4.659747440415686,3.3414,-1.3183474404156854,8.0,0.050705547934826914
2,77,Banana,26.76,73.47,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1488581033071048,3.388122030174811,4.611877969825189,3.0395,-1.572377969825189,8.0,0.04786947059049714
2,78,Banana,28.0,65.18,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2668546920110242,3.440908064626835,4.559091935373165,3.2729,-1.2861919353731652,8.0,0.052786034452023345
2,79,Banana,27.4,70.87,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2083185516994963,3.4912550737204975,4.508744926279503,3.0663,-1.442444926279503,8.0,0.050347009093662916
2,80,Banana,27.77,64.0,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.2440879470715211,3.5430924862111266,4.456907513788874,3.1233,-1.3336075137888739,8.0,0.05183741249062908
2,81,Banana,26.23,60.84,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1018386179606035,3.589002795905691,4.4109972040943095,3.1726,-1.2383972040943094,8.0,0.045910309694564465
2,82,Banana,22.94,59.65,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8500822102486717,3.6244231713601227,4.375576828639877,3.0669,-1.3086768286398773,8.0,0.035420375454431406
2,83,Banana,23.65,58.79,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8990274206925201,3.6618829468981176,4.3381170531018824,3.0828,-1.2553170531018822,8.0,0.03745977553799523
2,84,Banana,23.71,61.64,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9032905653873041,3.6995203548861104,4.30047964511389,2.8968,-1.4036796451138898,8.0,0.0376374079879928
2,85,Banana,22.71,66.73,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8348053162367638,3.734304187997748,4.265695812002252,3.0478,-1.217895812002252,8.0,0.03478383311163724
2,86,Banana,21.51,63.18,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.7594417775788336,3.765947848544125,4.2340521514558755,2.8612,-1.3728521514558754,8.0,0.03164366054637726
2,87,Banana,23.07,65.68,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8588403151027223,3.8017331479535104,4.19826685204649,2.7665,-1.4317668520464895,8.0,0.03578529940938513
2,88,Banana,21.37,70.61,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.7511048509784464,3.8330294337792292,4.166970566220771,2.7536,-1.4133705662207707,8.0,0.031296285825718924
2,89,Banana,21.08,69.25,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.7341254991146222,3.863618240950838,4.136381759049161,2.7392,-1.3971817590491615,8.0,0.030588807171608966
2,90,Banana,22.38,73.2,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8133645829709989,3.897508703029491,4.102491296970509,2.6383,-1.464191296970509,8.0,0.033890462078652615
2,91,Banana,23.86,74.25,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.9140370803122049,3.935593886054859,4.064406113945141,2.5608,-1.5036061139451413,8.0,0.038085183025368646
2,92,Banana,23.05,76.72,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,0.8574870644279595,3.9713227995683793,4.028677200431621,2.4236,-1.6050772004316207,8.0,0.03572891351351979
2,93,Banana,25.27,70.1,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0215165621778277,4.013886330164643,3.9861136698353574,2.4708,-1.5153136698353573,8.0,0.04256353059626355
2,94,Banana,25.41,84.73,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.0328549373578872,4.0569222968395335,3.9430777031604665,2.1251,-1.8179777031604663,8.0,0.04303596667489109
2,95,Banana,26.24,84.8,0.916,0.446,4.58,25.0,2.2,1.0,0.041667,1.1027077133061551,4.102868819129862,3.8971311808701383,2.0517,-1.8454311808701385,8.0,0.04594652229032757
3,0,Banana,22.77,65.63,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8387639228077967,0.03494877637163247,7.965051223628367,6.9273,-1.0377512236283675,8.0,0.03494877637163247
3,1,Banana,22.45,67.94,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8178661170255416,0.06902680386973571,7.930973196130264,6.9431,-0.9878731961302636,8.0,0.03407802749810324
3,2,Banana,22.47,73.96,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8191568395572788,0.10315861190356884,7.896841388096431,6.7504,-1.1464413880964308,8.0,0.03413180803383314
3,3,Banana,22.64,74.95,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8302105488515835,0.13775099484256778,7.862249005157432,6.7826,-1.0796490051574317,8.0,0.03459238293899893
3,4,Banana,23.8,77.26,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9097232166684526,0.1756564321114922,7.824343567888508,6.7496,-1.0747435678885076,8.0,0.03790543726892442
3,5,Banana,25.24,75.78,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0191031508544104,0.21811940309814293,7.781880596901857,6.7384,-1.0434805969018566,8.0,0.04246297098665072
3,6,Banana,29.29,78.83,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.4024885685237225,0.2765568942828209,7.7234431057171795,6.577,-1.1464431057171796,8.0,0.05843749118467795
3,7,Banana,25.71,75.47,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.057577031790291,0.3206229564664269,7.679377043533573,6.3382,-1.3411770435335733,8.0,0.04406606218360606
3,8,Banana,26.18,77.65,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0975034050602666,0.3663526308450731,7.633647369154927,6.2156,-1.4180473691549267,8.0,0.045729674378646126
3,9,Banana,27.74,84.69,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.241148693759379,0.4180675734679451,7.581932426532055,6.3678,-1.2141324265320552,8.0,0.051714942622872045
3,10,Banana,28.8,82.76,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.3493375886264758,0.47429042277324446,7.525709577226755,6.1919,-1.3338095772267549,8.0,0.05622284930529937
3,11,Banana,26.81,84.26,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1533961707492189,0.5223489810198522,7.477651018980148,6.1768,-1.3008510189801479,8.0,0.04805855824660771
3,12,Banana,27.81,73.5,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2480177820239562,0.5743501379434444,7.425649862056556,6.1754,-1.250249862056556,8.0,0.05200115692359219
3,13,Banana,28.34,74.79,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.301275267156091,0.6285703745000372,7.371429625499963,6.026,-1.3454296254999631,8.0,0.054220236556592846
3,14,Banana,28.22,74.23,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.289021328073883,0.6822800261768917,7.317719973823109,5.9906,-1.327119973823109,8.0,0.053709651676854486
3,15,Banana,28.21,71.18,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2880053902845414,0.7359473467738777,7.2640526532261225,5.8375,-1.4265526532261221,8.0,0.05366732059698599
3,16,Banana,25.77,67.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0625920110986298,0.7802223681003243,7.219777631899675,5.6302,-1.589577631899675,8.0,0.04427502132644661
3,17,Banana,24.29,66.84,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9455576000049629,0.8196209166197311,7.180379083380269,5.6527,-1.527679083380269,8.0,0.039398548519406794
3,18,Banana,24.93,62.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9944960012881887,0.861058581505406,7.138941418494594,5.4151,-1.7238414184945938,8.0,0.04143766488567496
3,19,Banana,25.1,59.14,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0079157387081061,0.9030554065901567,7.096944593409844,5.534,-1.5629445934098438,8.0,0.04199682508475066
3,20,Banana,22.94,61.99,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8500822102486717,0.9384757820445881,7.061524217955412,5.3768,-1.684724217955412,8.0,0.035420375454431406
3,21,Banana,27.29,67.61,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1978840821329704,0.9883880180948226,7.011611981905178,5.3572,-1.6544119819051781,8.0,0.04991223605023448
3,22,Banana,25.0,60.19,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0,1.0300550180948227,6.9699449819051775,5.2933,-1.6766449819051772,8.0,0.041667
3,23,Banana,22.98,66.59,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8527674567299532,1.0655872797143895,6.934412720285611,5.2636,-1.6708127202856105,8.0,0.03553226161956696
3,24,Banana,21.28,66.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.7457937898849224,1.0966622695575245,6.903337730442475,5.1257,-1.7776377304424749,8.0,0.031074989843135063
3,25,Banana,22.47,71.17,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8191568395572788,1.1307940775913579,6.869205922408642,5.099,-1.7702059224086417,8.0,0.03413180803383314
3,26,Banana,23.28,77.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8731790332559738,1.1671768283700343,6.832823171629966,4.9295,-1.9033231716299657,8.0,0.03638275077867666
3,27,Banana,22.58,74.91,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8262923105432127,1.2016059500734384,6.798394049926562,4.8509,-1.9474940499265614,8.0,0.03442912170340405
3,28,Banana,23.07,76.66,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8588403151027223,1.2373912494828236,6.762608750517177,5.0258,-1.7368087505171763,8.0,0.03578529940938513
3,29,Banana,23.43,81.11,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8835673090473547,1.2742068485488998,6.7257931514511,4.6649,-2.0608931514510997,8.0,0.03681559906607613
3,30,Banana,25.56,79.73,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0451428892361567,1.3177548173147027,6.682245182685297,4.5548,-2.127445182685297,8.0,0.04354796876580295
3,31,Banana,26.67,84.2,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.140734529658891,1.3652858029619996,6.634714197038001,4.4172,-2.2175141970380006,8.0,0.04753098564729702
3,32,Banana,28.35,85.23,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.3023016718033165,1.4195488067210285,6.5804511932789715,4.4213,-2.159151193278972,8.0,0.05426300375902879
3,33,Banana,25.69,80.01,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0559106372269285,1.463545435242363,6.536454564757637,4.4812,-2.055254564757637,8.0,0.04399662852133443
3,34,Banana,26.49,78.93,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1246593015171389,1.5104066143586776,6.489593385641323,4.3969,-2.092693385641323,8.0,0.04686117911631463
3,35,Banana,28.2,78.41,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.286990253203124,1.564031637238892,6.435968362761108,4.269,-2.166968362761108,8.0,0.053625022880214576
3,36,Banana,28.96,80.7,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.3664677350178265,1.6209682483538799,6.37903175164612,4.0335,-2.34553175164612,8.0,0.05693661111498778
3,37,Banana,28.22,74.62,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.289021328073883,1.6746779000307344,6.325322099969266,4.2208,-2.104522099969266,8.0,0.053709651676854486
3,38,Banana,26.93,72.16,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1643608042321514,1.7231933216606754,6.276806678339325,4.108,-2.168806678339325,8.0,0.048515421629941054
3,39,Banana,25.2,70.47,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.015894136335507,1.765522582639367,6.234477417360633,4.0605,-2.173977417360633,8.0,0.04232926097869157
3,40,Banana,25.2,76.37,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.015894136335507,1.8078518436180586,6.192148156381942,3.8577,-2.3344481563819417,8.0,0.04232926097869157
3,41,Banana,25.44,71.38,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0353009152740356,1.850989726854782,6.149010273145218,3.9336,-2.215410273145218,8.0,0.04313788323672324
3,42,Banana,25.16,62.51,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0126952265583797,1.89318569885979,6.10681430114021,3.7874,-2.3194143011402097,8.0,0.04219597200500801
3,43,Banana,28.2,62.58,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.286990253203124,1.9468107217400044,6.053189278259996,3.7316,-2.3215892782599963,8.0,0.053625022880214576
3,44,Banana,23.86,64.75,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9140370803122049,1.9848959047653731,6.015104095234626,3.7054,-2.3097040952346264,8.0,0.038085183025368646
3,45,Banana,20.95,71.08,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.7266391853212262,2.0151727797001526,5.984827220299847,3.4853,-2.499527220299847,8.0,0.030276874934779534
3,46,Banana,22.96,61.32,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8514237748883555,2.0506490541284257,5.949350945871574,3.7029,-2.246450945871574,8.0,0.035476274428273114
3,47,Banana,22.58,61.97,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8262923105432127,2.0850781758318297,5.91492182416817,3.4819,-2.43302182416817,8.0,0.03442912170340405
3,48,Banana,23.8,78.86,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9097232166684526,2.1229836131007542,5.877016386899246,3.3636,-2.5134163868992463,8.0,0.03790543726892442
3,49,Banana,23.11,72.68,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8615532267556291,2.158881951399981,5.841118048600019,3.4022,-2.438918048600019,8.0,0.0358983382992268
3,50,Banana,21.4,74.71,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.752883596290837,2.1902523522066315,5.809747647793369,3.1667,-2.643047647793369,8.0,0.03137040080665031
3,51,Banana,24.37,75.66,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9515407046542859,2.2299001987474614,5.770099801252538,3.1996,-2.570499801252538,8.0,0.03964784654083013
3,52,Banana,22.44,78.9,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8172215186183533,2.2639513677637324,5.736048632236267,3.0537,-2.682348632236267,8.0,0.03405116901627093
3,53,Banana,24.14,86.5,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9344404920892362,2.3028866997476145,5.6971133002523855,2.5995,-3.0976133002523856,8.0,0.03893533198388221
3,54,Banana,23.57,77.53,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8933745094567698,2.3401109354331497,5.65988906456685,2.7018,-2.9580890645668503,8.0,0.03722423568553523
3,55,Banana,24.66,79.77,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.9735485826759066,2.3806757842275066,5.619324215772494,2.862,-2.7573242157724938,8.0,0.040564848794357004
3,56,Banana,27.92,84.94,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2588889537502093,2.4331299102634167,5.566870089736583,2.5144,-3.052470089736583,8.0,0.05245412603590997
3,57,Banana,26.75,81.67,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.147952634688145,2.480961652692968,5.519038347307032,2.6897,-2.829338347307032,8.0,0.04783174242955094
3,58,Banana,25.98,84.96,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0803324537526493,2.5259758650434794,5.474024134956521,2.4185,-3.0555241349565208,8.0,0.04501421235051164
3,59,Banana,27.68,80.46,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.2352910033638531,2.577446735280641,5.422553264719359,2.4179,-3.004653264719359,8.0,0.051470870237161674
3,60,Banana,28.5,72.18,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.3177952514874536,2.632355310024369,5.367644689975631,2.4378,-2.9298446899756305,8.0,0.054908574743727734
3,61,Banana,28.76,73.03,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.3450887116514862,2.6884011213727512,5.311598878627249,2.4678,-2.8437988786272492,8.0,0.056045811348382484
3,62,Banana,28.27,69.35,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.294113049761952,2.7423229298171825,5.257677070182817,2.2884,-2.969277070182817,8.0,0.05392180844443126
3,63,Banana,26.21,71.36,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.1001024816532894,2.7881608999202303,5.21183910007977,2.2158,-2.9960391000797695,8.0,0.04583797010304761
3,64,Banana,25.61,67.2,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0492712745470552,2.831880886116782,5.168119113883218,2.2251,-2.9430191138832185,8.0,0.04371998619655215
3,65,Banana,25.21,65.34,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.016695441400578,2.87424353507362,5.12575646492638,2.2282,-2.89755646492638,8.0,0.04236264895683788
3,66,Banana,25.29,61.39,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.0231286774322668,2.9168742376761903,5.08312576232381,2.0094,-3.0737257623238103,8.0,0.042630702602570264
3,67,Banana,25.21,61.52,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,1.016695441400578,2.959236886633028,5.040763113366972,2.0488,-2.991963113366972,8.0,0.04236264895683788
3,68,Banana,22.83,61.12,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.84274130090038,2.9943513884176443,5.005648611582355,2.0227,-2.9829486115823554,8.0,0.035114501784616135
3,69,Banana,23.06,59.92,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8581634230202408,3.0301084837646286,4.969891516235371,1.898,-3.0718915162353717,8.0,0.035757095346984374
3,70,Banana,21.72,72.13,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.7721209932735517,3.062280449191358,4.937719550808643,1.6812,-3.2565195508086426,8.0,0.03217196542672908
3,71,Banana,22.96,71.35,0.94,0.622,23.03,25.0,2.2,1.0,0.041667,0.8514237748883555,3.097756723619631,4.90224327638037,1.6278,-3.27444327638037,8.0,0.035476274428273114
